filepath,filename,extension,file_size,label,width,height,mode,num_channels,aspect_ratio,is_image_valid,is_black,is_na,hash,is_duplicate_after_first,species,disease,is_augmented,phi1_distingue_large_vs_etroit,phi2_distinction_elongation_forme,phi3_asymetrie_maladie,phi4_symetrie_diagonale_forme,phi5_concavite_extremites,phi6_decalage_torsion_maladie,phi7_asymetrie_complexe,energie_basse_forme_feuille,energie_moyenne_texture_veines,energie_haute_details_maladie,hog_moyenne_contours_forme,hog_ecarttype_texture,pixel_ratio,leaf_segments,area,perimeter,circularity,solidity,extent,eccentricity,major_axis_length,minor_axis_length,compactness,fractal_dimension
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___Esca_(Black_Measles)/00c247e8-48d2-4a56-a9f3-4eacfb4d85be___FAM_B.Msls 4197_final_masked.png,00c247e8-48d2-4a56-a9f3-4eacfb4d85be___FAM_B.Msls 4197_final_masked.png,png,82678,Grape___Esca_(Black_Measles),256,256,RGB,3,1.0,True,False,False,045c98cac516a43bd8c8a89e77122cff,False,Grape,Esca_(Black_Measles),False,0.0020825310757254965,1.425987073499852e-07,1.4028244655879102e-09,8.006506529453914e-11,-1.014748346716749e-20,-2.7988189522047183e-14,-2.48400606876356e-20,0.9612414012908246,0.024416192160865303,0.014342406548310396,0.09664490684830307,0.11377862435420817,0.5474090576171875,37.0,35066.5,1768.1189616918564,0.1409546221403713,0.8403086471525623,0.6716948243496916,,206.078857421875,231.54124450683594,89.15188749074724,1.3711474761330575
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___Esca_(Black_Measles)/01162551-b800-4df8-ac46-64d17d6ac5bf___FAM_B.Msls 1153_final_masked.png,01162551-b800-4df8-ac46-64d17d6ac5bf___FAM_B.Msls 1153_final_masked.png,png,74069,Grape___Esca_(Black_Measles),256,256,RGB,3,1.0,True,False,False,d17711a493d5331fd7f39754b38ff6bd,False,Grape,Esca_(Black_Measles),False,0.0020697091152901467,5.973158851037276e-08,1.1301593113226936e-09,1.4907339280877942e-11,1.2946844455951982e-21,2.8069774257122824e-15,-1.4379946784391832e-21,0.970748846898749,0.020720307182472964,0.008530845918777896,0.08643818564705039,0.11181166032556741,0.50018310546875,31.0,32151.5,1542.9230035543442,0.1697159249399555,0.8615893773531815,0.6158111472897912,,201.30953979492188,223.09384155273438,74.04355612948568,1.3755787186847288
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___Esca_(Black_Measles)/0075b632-2e34-4e4f-9697-fe2b332b7ef8___FAM_B.Msls 4399_final_masked.png,0075b632-2e34-4e4f-9697-fe2b332b7ef8___FAM_B.Msls 4399_final_masked.png,png,87768,Grape___Esca_(Black_Measles),256,256,RGB,3,1.0,True,False,False,5dc9a7c52a4d5a569781cc0e0042bdd1,False,Grape,Esca_(Black_Measles),False,0.001800624580343579,3.382138052352431e-08,9.163612202840337e-10,7.352818873797994e-12,-5.925660703569579e-22,-6.254584224221032e-16,1.1462792870886636e-22,0.9680280487103367,0.02149940382473082,0.010472547464932496,0.09760733003977619,0.11295407253729176,0.568023681640625,39.0,36421.0,1793.047894001007,0.14235671235395456,0.8163123508119193,0.5972222222222222,,222.83900451660156,239.68775939941406,88.27381868102047,1.3950882231344883
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Raspberry___healthy/03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366_final_masked.png,03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366_final_masked.png,png,92671,Raspberry___healthy,256,256,RGB,3,1.0,True,False,False,ea2100e3c2a9c05f9d992b7f67cb943d,False,Raspberry,healthy,False,0.0017167475269294341,7.038587448939613e-08,1.2647277863046157e-10,1.0016074991994e-12,-3.301227737033545e-24,-1.0488211694838328e-16,-1.077894102834696e-23,0.9582505862054094,0.02456222281178792,0.017187190982802886,0.10476225698042345,0.10797010606010023,0.6094818115234375,28.0,39520.0,1447.3422694206238,0.2370742079797548,0.9185037128281408,0.6939176850681276,,211.61892700195312,245.15945434570312,53.0060638879464,1.3492540465113034
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Raspberry___healthy/00a3fc0e-64cc-4e35-ac2f-aef04fda9b22___Mary_HL 9177_final_masked.png,00a3fc0e-64cc-4e35-ac2f-aef04fda9b22___Mary_HL 9177_final_masked.png,png,77703,Raspberry___healthy,256,256,RGB,3,1.0,True,False,False,2f5347c1a547971416dd6a2ed3c7c928,False,Raspberry,healthy,False,0.001974790745819414,1.6483240412066316e-07,1.2793538650982478e-09,3.4561595645801706e-11,7.213852186989693e-21,1.2920113078690124e-14,8.81550419833409e-22,0.9264354345495684,0.048269666701549155,0.025294898748882275,0.08225832450383846,0.11340244469695715,0.48040771484375,46.0,30747.0,1650.4204773902893,0.14184806145890888,0.8147814450200734,0.5598710805200481,,188.5565643310547,240.9989776611328,88.5903584801506,1.3700516247281567
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___healthy/00bce074-967b-4d50-967a-31fdaa35e688___RS_HL 0223_final_masked.png,00bce074-967b-4d50-967a-31fdaa35e688___RS_HL 0223_final_masked.png,png,83077,Tomato___healthy,256,256,RGB,3,1.0,True,False,False,7c216da954c62d8854f1f9bf7d39f91b,False,Tomato,healthy,False,0.0015060799824502084,7.59673410740518e-08,4.0482445438817456e-10,1.5442703497674324e-12,1.4322719787691633e-23,3.9082168388146505e-16,-3.585692779024069e-23,0.9807077265987093,0.011981782314554096,0.007310491086736626,0.0939798969439621,0.11334277992223024,0.56744384765625,27.0,36657.5,1528.0113161802292,0.19729658410004783,0.9145512380714775,0.6730345536665076,,209.87660217285156,235.9696807861328,63.69279362681133,1.3429235678286473
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___healthy/000146ff-92a4-4db6-90ad-8fce2ae4fddd___GH_HL Leaf 259.1_final_masked.png,000146ff-92a4-4db6-90ad-8fce2ae4fddd___GH_HL Leaf 259.1_final_masked.png,png,53050,Tomato___healthy,256,256,RGB,3,1.0,True,False,False,6924e3277bb9f8192306b02741750985,False,Tomato,healthy,False,0.0012360560062086114,1.6574884198523837e-08,2.0391493440074845e-10,1.9128657396346828e-14,-3.675670063568216e-26,7.014407668570249e-19,8.729433299111137e-27,0.9932579559547818,0.00465164389677039,0.002090400148448007,0.08272474262616028,0.11021457119941569,0.4804840087890625,23.0,30821.0,1418.6559777259827,0.19244312684375076,0.9126874842683487,0.6932766493465596,,193.73733520507812,216.828857421875,65.29913964951376,1.2919592701794715
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___healthy/003944fc-3b99-4a0f-9ed4-0e07352fd8b3___RS_HL 9844_final_masked.png,003944fc-3b99-4a0f-9ed4-0e07352fd8b3___RS_HL 9844_final_masked.png,png,67325,Tomato___healthy,256,256,RGB,3,1.0,True,False,False,054547e3b83295b2b5e26a28ee26c229,False,Tomato,healthy,False,0.0012815499343443977,1.596032918201048e-07,1.1264430479370971e-10,1.1477206080602787e-11,3.9283158621911054e-22,2.0426677222556607e-15,1.2643010860788587e-22,0.9874703861616697,0.00808477709261825,0.004444836745711891,0.08201301723715133,0.11471947131145653,0.5048980712890625,32.0,32551.5,1780.462107539177,0.12903733928954061,0.8282613673952317,0.6083937649521531,,184.71383666992188,243.9433135986328,97.38553726810893,1.3861593818877507
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___healthy/0031da2a-8edd-468f-a8b1-106657717a32___RS_HL 0105_final_masked.png,0031da2a-8edd-468f-a8b1-106657717a32___RS_HL 0105_final_masked.png,png,74498,Tomato___healthy,256,256,RGB,3,1.0,True,False,False,34f5af3325543b46d6e0b2337fab91f2,False,Tomato,healthy,False,0.001624464062166534,1.238853674435495e-07,6.221512092650863e-10,4.196897312398405e-11,1.7456133776253444e-22,-9.110494612946726e-15,-6.779482940450682e-21,0.9724767083244624,0.017089634885384536,0.010433656790153087,0.0839897681626383,0.11264051473727263,0.510589599609375,31.0,32823.0,1507.7098004817963,0.181448181941251,0.8660764937926303,0.6006258234519104,,192.8538360595703,241.63095092773438,69.25597423967515,1.3269630537886437
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___healthy/000bf685-b305-408b-91f4-37030f8e62db___GH_HL Leaf 308.1_final_masked.png,000bf685-b305-408b-91f4-37030f8e62db___GH_HL Leaf 308.1_final_masked.png,png,49302,Tomato___healthy,256,256,RGB,3,1.0,True,False,False,3499645ea948050273be94da2c8d0d2a,False,Tomato,healthy,False,0.001328153345485372,2.1918829135058594e-07,2.1571919559576891e-10,2.490533913348169e-12,-5.342243873532811e-23,-7.105770783309113e-16,2.187492744808318e-23,0.9932646754842566,0.004916095908017987,0.0018192286077255901,0.06989118724078834,0.11018308193206133,0.418365478515625,15.0,26916.5,1485.0407537221909,0.1533739868815802,0.8351121591014862,0.554979381443299,,172.22654724121094,220.58786010742188,81.93286795147112,1.3387461802271376
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Cherry_(including_sour)___healthy/002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655_final_masked.png,002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655_final_masked.png,png,49626,Cherry_(including_sour)___healthy,256,256,RGB,3,1.0,True,False,False,bcbb89d6dbc455a275b83e31c163fbd3,False,Cherry_(including_sour),healthy,False,0.002122045662210017,2.5921699128930036e-06,8.720892627601332e-12,7.321233100945385e-12,5.657450739096057e-23,1.1425341628993236e-14,-1.488590516622363e-23,0.9929957413221827,0.0053398153874436695,0.0016644432903737418,0.0663833419203626,0.11077671508294062,0.406402587890625,31.0,26029.5,1630.2123266458511,0.1230799594536941,0.8299164647366407,0.4034830729166667,,116.2329330444336,303.89556884765625,102.09924239605368,1.3823420191092015
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Cherry_(including_sour)___healthy/005f183c-0a73-4738-91f7-c0a0e02cd9e3___JR_HL 9679_final_masked.png,005f183c-0a73-4738-91f7-c0a0e02cd9e3___JR_HL 9679_final_masked.png,png,66615,Cherry_(including_sour)___healthy,256,256,RGB,3,1.0,True,False,False,e85b741a738e5ffb5a2b6a3d8d595366,False,Cherry_(including_sour),healthy,False,0.0017226628436267386,7.048317914642805e-07,2.7528744295294256e-10,3.0285663478440417e-11,2.603445550863198e-21,2.359000678498231e-14,9.323021379643625e-22,0.9929537545419814,0.005049452930015015,0.0019967925280035084,0.09190762809846771,0.11197353647233875,0.561492919921875,14.0,36489.0,1495.3422694206238,0.2050645577635691,0.9162795369510082,0.630686532079646,,173.25521850585938,281.3653564453125,61.28007078067422,1.3530529702484189
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/0036c89d-7743-4895-9fcf-b8d2c1fc8455___YLCV_NREC 0313_final_masked.png,0036c89d-7743-4895-9fcf-b8d2c1fc8455___YLCV_NREC 0313_final_masked.png,png,54729,Tomato___Tomato_Yellow_Leaf_Curl_Virus,256,256,RGB,3,1.0,True,False,False,8a46d28d5410860f49c75f606eefdd45,False,Tomato,Tomato_Yellow_Leaf_Curl_Virus,False,0.002517384196477345,4.4765499516709014e-07,2.0821244674590218e-10,1.9667356136323484e-10,-1.7801805607842712e-20,-2.5165510126910692e-14,3.559574781652885e-20,0.9788762889608311,0.014788143894421703,0.00633556714474752,0.0655794251340271,0.1115140253051458,0.3822174072265625,22.0,24455.0,1474.0529463291168,0.14143319909030314,0.7211098988588447,0.49865421475470006,,193.07125854492188,203.8875732421875,88.85021830225106,1.3635329241318346
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/00576ef6-6fa0-40d2-b365-87850597bafd___UF.GRC_YLCV_Lab 01999_final_masked.png,00576ef6-6fa0-40d2-b365-87850597bafd___UF.GRC_YLCV_Lab 01999_final_masked.png,png,55124,Tomato___Tomato_Yellow_Leaf_Curl_Virus,256,256,RGB,3,1.0,True,False,False,1db98f1fcf1221be36d2faa9b12fe47c,False,Tomato,Tomato_Yellow_Leaf_Curl_Virus,False,0.001539369418665358,8.414483696400332e-08,5.140164961146626e-10,1.1348151619046526e-11,1.4816535366301478e-22,3.2492231608030795e-15,-8.539564438277519e-22,0.9973836421413862,0.0022738132886088057,0.00034254457000515887,0.06564348844753153,0.12080915504541956,0.4622650146484375,24.0,29899.5,1486.7564829587936,0.16997854524550074,0.8387780006452247,0.6096713021491783,,193.29234313964844,213.41622924804688,73.9291573310591,1.3239313074462682
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/003bce78-28c9-4612-b148-f621e9a23bd4___YLCV_GCREC 5154_final_masked.png,003bce78-28c9-4612-b148-f621e9a23bd4___YLCV_GCREC 5154_final_masked.png,png,76419,Tomato___Tomato_Yellow_Leaf_Curl_Virus,256,256,RGB,3,1.0,True,False,False,ee2d8ca4411499f14d4e4b87aa53fa43,False,Tomato,Tomato_Yellow_Leaf_Curl_Virus,False,0.001972032981512182,4.423630336876323e-08,7.550962453590435e-10,3.816103593635649e-11,-3.1030959254123344e-21,2.085897828011709e-15,-5.6862494884191786e-21,0.983367175022001,0.010100742294106605,0.006532082683892503,0.08693607413463698,0.1142428903767214,0.527923583984375,38.0,33883.0,1251.1757488250732,0.2719913444929289,0.8918221777695892,0.6438207798130273,,205.18917846679688,222.6305389404297,46.20136217123581,1.3167839118145215
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/004273e3-e283-4ec6-b597-d0de1bfbc590___YLCV_GCREC 2434_final_masked.png,004273e3-e283-4ec6-b597-d0de1bfbc590___YLCV_GCREC 2434_final_masked.png,png,77549,Tomato___Tomato_Yellow_Leaf_Curl_Virus,256,256,RGB,3,1.0,True,False,False,1d1ab69c521048dad85ad0a624bd8f0a,False,Tomato,Tomato_Yellow_Leaf_Curl_Virus,False,0.0019444094786670641,7.866110774372556e-08,1.040528102285862e-09,2.8208370886922687e-11,4.7357990031981415e-21,-3.595890066078167e-15,9.631384906350438e-22,0.985754090704253,0.01018531961697483,0.004060589678772237,0.0916477480478366,0.11796359071045635,0.5835418701171875,29.0,37940.5,1614.839743256569,0.18283277677247073,0.8797185123353738,0.6614683217685414,,221.34320068359375,238.2101287841797,68.73149790859217,1.3776351517521757
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/00139ae8-d881-4edb-925f-46584b0bd68c___YLCV_NREC 2944_final_masked.png,00139ae8-d881-4edb-925f-46584b0bd68c___YLCV_NREC 2944_final_masked.png,png,44872,Tomato___Tomato_Yellow_Leaf_Curl_Virus,256,256,RGB,3,1.0,True,False,False,a9acfec7284c56fbb5daa6e522531526,False,Tomato,Tomato_Yellow_Leaf_Curl_Virus,False,0.00239622369282143,3.3211315087833824e-07,7.2494910791151955e-12,1.9287140759790741e-10,2.1298123138492313e-21,6.707867330797513e-14,-6.890341039707031e-21,0.98121397726272,0.013213003651757661,0.0055730190855221955,0.05472498953371712,0.10388886676615257,0.3225555419921875,32.0,20583.0,1165.1757488250732,0.19051784664323035,0.8336911175017214,0.5882201646090535,,146.7286376953125,192.93887329101562,65.95902082544188,1.274775584421218
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Northern_Leaf_Blight/00a55069-3fa3-405b-8d87-4d3408a6ed98___RS_NLB 3645_final_masked.png,00a55069-3fa3-405b-8d87-4d3408a6ed98___RS_NLB 3645_final_masked.png,png,77628,Corn_(maize)___Northern_Leaf_Blight,256,256,RGB,3,1.0,True,False,False,ba83aff42fa0493ed58df40018d04028,False,Corn_(maize),Northern_Leaf_Blight,False,0.0014150106997799878,1.6166440462817548e-07,2.1938577184091207e-11,1.440054156944743e-10,2.7245679660722985e-21,5.678266925700635e-14,-7.621834505344022e-21,0.99686625183391,0.0026143276235549625,0.0005194205425351706,0.11228342188811453,0.10857401659337552,0.8101348876953125,9.0,52572.5,1093.036577820778,0.5529668577484416,0.946791650908567,0.8486005294421488,,242.4173583984375,315.0692138671875,22.72535946462804,1.3036577202764674
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Northern_Leaf_Blight/008d9af0-7568-4a67-bb1a-0e915836ddc0___RS_NLB 4165 copy 2_final_masked.png,008d9af0-7568-4a67-bb1a-0e915836ddc0___RS_NLB 4165 copy 2_final_masked.png,png,108567,Corn_(maize)___Northern_Leaf_Blight,256,256,RGB,3,1.0,True,False,False,50907dab1d29e71edc37cd9a8ed123c5,False,Corn_(maize),Northern_Leaf_Blight,False,0.0015931775411626976,1.3418553076266746e-07,1.4950168109178464e-10,3.01643643884697e-11,1.507310050943081e-21,7.928495322373585e-15,1.3532451347734419e-21,0.9930165697073491,0.004800890407738384,0.0021825398849126994,0.13706487814064827,0.0896500387814835,0.9002685546875,15.0,58528.5,1344.3990565538406,0.4069310789214601,0.9603416166903217,0.8930740356445312,,257.34991455078125,310.3135986328125,30.880832812439355,1.3364238523379555
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Northern_Leaf_Blight/005318c8-a5fa-4420-843b-23bdda7322c2___RS_NLB 3853 copy_final_masked.png,005318c8-a5fa-4420-843b-23bdda7322c2___RS_NLB 3853 copy_final_masked.png,png,90086,Corn_(maize)___Northern_Leaf_Blight,256,256,RGB,3,1.0,True,False,False,adeaa20378b257300db93357ebd64123,False,Corn_(maize),Northern_Leaf_Blight,False,0.0013916971102136964,4.97935588418557e-07,1.673922010919125e-11,2.2169520984529757e-12,1.2497158347864158e-24,1.0813960688411058e-15,-1.3447286818017106e-23,0.9934365104827471,0.004390926121647195,0.0021725633956061847,0.10902660951819622,0.1036623012871231,0.6897125244140625,22.0,44542.5,1344.991983294487,0.3094176341632936,0.9428780085095574,0.7499747440732759,,185.23451232910156,325.6334533691406,40.61297491443986,1.3146550849181653
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Northern_Leaf_Blight/0079c731-80f5-4fea-b6a2-4ff23a7ce139___RS_NLB 4121_final_masked.png,0079c731-80f5-4fea-b6a2-4ff23a7ce139___RS_NLB 4121_final_masked.png,png,104338,Corn_(maize)___Northern_Leaf_Blight,256,256,RGB,3,1.0,True,False,False,3dac1683698fcc1577fd64ee0b6e0ae4,False,Corn_(maize),Northern_Leaf_Blight,False,0.001540166061624501,7.468920289563852e-08,1.1210396839540152e-10,1.927893687891747e-11,-7.697398482597594e-22,1.5682890811756253e-15,4.591150474013764e-22,0.9916488560576264,0.00627466934385122,0.0020764745985221494,0.1335462983342173,0.09766520829749874,0.8939971923828125,25.0,57950.5,1364.6833273172379,0.39102387937087296,0.9291555099488528,0.8842544555664062,,268.619140625,309.6937255859375,32.137092585183,1.339190793140078
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Northern_Leaf_Blight/00a14441-7a62-4034-bc40-b196aeab2785___RS_NLB 3932_final_masked.png,00a14441-7a62-4034-bc40-b196aeab2785___RS_NLB 3932_final_masked.png,png,75428,Corn_(maize)___Northern_Leaf_Blight,256,256,RGB,3,1.0,True,False,False,107d2b93919bfd60b19881189af98d8f,False,Corn_(maize),Northern_Leaf_Blight,False,0.0017731208943901264,7.420284890453048e-07,1.9612547342475664e-10,3.488389210350479e-11,1.9913231860454254e-21,9.677818545839785e-15,2.0880859406129343e-21,0.9892986936522878,0.00787420477832335,0.0028271015693889854,0.09244169929053964,0.11166253750261464,0.612030029296875,17.0,39444.0,1386.0975408554077,0.25799021123735727,0.9076036309667621,0.823947192513369,,181.53713989257812,312.2851867675781,48.70871090065431,1.325031419952929
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Spider_mites Two-spotted_spider_mite/00c8e9a0-1fb8-434b-8981-25511358ddc9___Com.G_SpM_FL 8717_final_masked.png,00c8e9a0-1fb8-434b-8981-25511358ddc9___Com.G_SpM_FL 8717_final_masked.png,png,58421,Tomato___Spider_mites Two-spotted_spider_mite,256,256,RGB,3,1.0,True,False,False,b3ff750a102cf001d389e54baf1422ed,False,Tomato,Spider_mites Two-spotted_spider_mite,False,0.002525546695350177,8.129646208751917e-07,1.1526289256406585e-09,9.56900044676763e-11,-1.0506605178399526e-20,2.846303364111025e-14,-2.99922742847938e-20,0.9584860141015014,0.029063204206194487,0.012450781692304123,0.0677973751926755,0.10965370242433621,0.403106689453125,24.0,25721.0,1301.4600195884705,0.19082534264986914,0.8914343147278493,0.6053709282620975,,159.5662078857422,226.70518493652344,65.85273444217651,1.2935075414014947
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Spider_mites Two-spotted_spider_mite/002835d1-c18e-4471-aa6e-8d8c29585e9b___Com.G_SpM_FL 8584_final_masked.png,002835d1-c18e-4471-aa6e-8d8c29585e9b___Com.G_SpM_FL 8584_final_masked.png,png,60205,Tomato___Spider_mites Two-spotted_spider_mite,256,256,RGB,3,1.0,True,False,False,4c30b990ef491ee51f9c64f4d46419fd,False,Tomato,Spider_mites Two-spotted_spider_mite,False,0.001825382123765301,3.0489080375709957e-07,1.4528599171383072e-10,2.2032290564272705e-10,2.022142004330768e-20,9.464245831675473e-14,3.383668539628408e-20,0.9735580947148561,0.017640865611858604,0.008801039673285018,0.0683782514429518,0.11047614651708393,0.4058685302734375,34.0,26105.0,1298.7737278938293,0.19447625001617277,0.8274561389606478,0.6463073456958234,,163.48629760742188,221.74375915527344,64.61647945861844,1.2874044394702004
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Spider_mites Two-spotted_spider_mite/003b7929-a364-4e74-be1c-37c4c0a6ec63___Com.G_SpM_FL 1414_final_masked.png,003b7929-a364-4e74-be1c-37c4c0a6ec63___Com.G_SpM_FL 1414_final_masked.png,png,52900,Tomato___Spider_mites Two-spotted_spider_mite,256,256,RGB,3,1.0,True,False,False,216addb299b42984d27a05e73b412ea7,False,Tomato,Spider_mites Two-spotted_spider_mite,False,0.0016087847145954425,3.582428333738421e-07,1.572672617151977e-10,2.1509236870251255e-11,1.0792534689619822e-21,1.0394418607884507e-14,6.326201940867124e-22,0.9757867229359459,0.016474634191815524,0.007738642872238588,0.06359016845931979,0.10767514308682054,0.364288330078125,30.0,23218.5,1365.2417641878128,0.15653984254322983,0.8599922217900995,0.6034697855750487,,148.15040588378906,210.85874938964844,80.27586083005585,1.2841113045298818
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Spider_mites Two-spotted_spider_mite/00fa99e8-2605-4d72-be69-98277587d84b___Com.G_SpM_FL 1453_final_masked.png,00fa99e8-2605-4d72-be69-98277587d84b___Com.G_SpM_FL 1453_final_masked.png,png,43938,Tomato___Spider_mites Two-spotted_spider_mite,256,256,RGB,3,1.0,True,False,False,bc6c87975b1304b5624b38d877e60a30,False,Tomato,Spider_mites Two-spotted_spider_mite,False,0.0017564626749504422,4.4219151427096277e-07,6.192098883156994e-10,2.2322591507200636e-11,2.4935560308327928e-21,1.4040379990001756e-14,8.184366875491092e-22,0.9835644000465228,0.011146488011087589,0.005289111942389639,0.05330967068402595,0.10281067135315347,0.30316162109375,30.0,19329.0,1173.0336134433746,0.17652179538471574,0.8381683361519449,0.5283890544271617,,135.5119171142578,200.55003356933594,71.18877636028871,1.2793628735454785
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Spider_mites Two-spotted_spider_mite/00bc7858-1dca-4bfb-a828-225f03bd72a5___Com.G_SpM_FL 9455_final_masked.png,00bc7858-1dca-4bfb-a828-225f03bd72a5___Com.G_SpM_FL 9455_final_masked.png,png,52303,Tomato___Spider_mites Two-spotted_spider_mite,256,256,RGB,3,1.0,True,False,False,cd56ae6b74ff58c36d5349455c0611f0,False,Tomato,Spider_mites Two-spotted_spider_mite,False,0.0020390865963310694,1.0449253596599527e-06,1.076000610702948e-09,2.5231869459124874e-10,1.2948614375808231e-19,2.551585655378298e-13,2.2759550572864087e-20,0.9713481953465656,0.017640977979863918,0.011010826673570779,0.06260437944150067,0.10444613692437095,0.3626556396484375,19.0,23286.5,1278.3889518976212,0.17905566457244187,0.8676204847333222,0.5916285569105691,,137.8495330810547,236.75665283203125,70.18136312171852,1.2797853539507016
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Peach___Bacterial_spot/002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955_final_masked.png,002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955_final_masked.png,png,42885,Peach___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,187b21bb2ec25d7e28d92707fd995e76,False,Peach,Bacterial_spot,False,0.0014071322013538994,1.1264019245663092e-06,3.2156088274153536e-11,1.1026441255248893e-11,2.06756386835734e-22,1.1070283504016558e-14,-1.899821745964622e-23,0.9921505129397796,0.005656406736791052,0.0021930803234289442,0.04894339227263836,0.10117342754378723,0.289276123046875,20.0,18584.5,1160.5310872793198,0.17339923950079253,0.8572779481975229,0.5103668918547811,,99.84788513183594,249.9404296875,72.47073661070894,1.2740275939767873
"/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Pepper,_bell___Bacterial_spot/00f2e69a-1e56-412d-8a79-fdce794a17e4___JR_B.Spot 3132_final_masked.png",00f2e69a-1e56-412d-8a79-fdce794a17e4___JR_B.Spot 3132_final_masked.png,png,78594,"Pepper,_bell___Bacterial_spot",256,256,RGB,3,1.0,True,False,False,a51b1f4b1ccadc9e5f2fb8a18f66aaeb,False,"Pepper,_bell",Bacterial_spot,False,0.0016105440426632187,4.335281707219606e-07,5.026905539015229e-10,5.97086178495154e-11,9.474422601488008e-21,3.541055362500589e-14,-4.152374672871175e-21,0.9877335483761249,0.007899488666288423,0.0043669629575863395,0.09381220213105063,0.11348161754829687,0.5780792236328125,24.0,37252.0,1654.8224983215332,0.1709450874681341,0.8691858091160447,0.60130423553719,,180.6740264892578,282.49310302734375,73.51115378908838,1.3787251958037356
"/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Pepper,_bell___Bacterial_spot/0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B.Spot 9169_final_masked.png",0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B.Spot 9169_final_masked.png,png,84078,"Pepper,_bell___Bacterial_spot",256,256,RGB,3,1.0,True,False,False,63e05d00c09381c2b1d2c8cc56063e61,False,"Pepper,_bell",Bacterial_spot,False,0.002110623348533049,5.946839933350737e-08,1.6352341093223827e-10,1.7465707810908726e-10,-2.6924308023582918e-20,-3.968836589305727e-14,-1.2096406353286311e-20,0.9657750781170065,0.022114887359724812,0.012110034523268667,0.09414953675286104,0.11434516693385971,0.5893707275390625,28.0,37874.0,1579.5087900161743,0.19076862288376564,0.8882582642447553,0.6187146731139935,,210.7510528564453,236.43695068359375,65.87231392877328,1.3634454550948616
